Id_Externo__c,Lote_M2__c,Valor_Total__c,Cuota_Entrada__c,Ubicacion__c,Asesor_Comercial__c,Cuenta__r.Id_Externo__c,Grupo_de_Venta__c,Nombre_del_Proyecto__c,Pagos_Vencidos__c,Modelo_Casa__c,Plantas__c,Estado_Contrato__c,Categoria_Producto__c
151,151,133013,14631.43,Cuenca,Maria Carmen,79064bf5-4745-49cd-b615-08901c48f807,Equipo 2,Parque Azul,0,Acqua,1,PAGO,VILLA
152,47,186573,9328.65,Machala,Maria Carmen,1803ea60-0d09-4ef9-9411-e895ffa829b9,Equipo 2,Parque Azul,1,Ventto,1,PAGO,DEPARTAMENTO
153,39,35361,4243.32,Quito,Maria Jose,833edeed-f4fd-4053-a433-1af6fa8cfe31,Equipo 2,Ciudad Celeste,5,Notte,3,PAGO,VILLA
154,35,247855,19828.4,Naranjito,Maria Fernanda,5c17f2a7-7962-4bcd-a51e-4270e08ed2e2,Equipo 3,Ciudad Celeste,2,Spiaggia,1,PAGO,VILLA
155,54,107219,6433.14,Santo Domingo,Carlos,e3c20a1e-c144-45b3-a4fb-2c74e48562c1,Equipo 1,Playa Arenas,4,Marinella,1,RESCILIADO,DEPARTAMENTO
156,131,216639,12998.34,Guayaquil,Carlos,a75a6d42-d7dc-431b-be73-7d2b96e96e50,Equipo 1,Parque Azul,4,Spiaggia,3,RESCILIADO,VILLA
157,73,80616,7255.44,Santo Domingo,Juan Carlos,22c94920-e383-4a3e-a68a-05957424f3ce,Equipo 1,Parque Azul,4,Marinella,2,PAGO,DEPARTAMENTO
158,164,39020,4682.4,Cuenca,Miguel Angel,717b14b8-2617-4973-b258-016eb523ae6c,Equipo 1,Parque Azul,2,Notte,2,PAGO,VILLA
159,94,11817,1418.04,Machala,Maria Fernanda,5d26feaa-7245-45dc-92d6-1448230d7de7,Equipo 2,Ciudad Celeste,3,Notte,1,PAGO,DEPARTAMENTO
160,46,34437,2066.22,Cuenca,Juan Carlos,6ac05b6a-8629-4d04-9b9d-21fde795cbf0,Equipo 2,Parque Azul,1,Ventto,3,RESCILIADO,VILLA
161,174,155647,20234.11,Quito,Carlos,1527e3f5-de9b-436a-b95f-0ff3c9173913,Equipo 2,Ciudad Celeste,0,Isola,1,PAGO,VILLA
162,69,25460,3055.2,Naranjito,Maria Fernanda,1a744ac9-98d6-4c30-99bc-d247ac606b37,Equipo 3,Playa Arenas,2,Marinella,2,PAGO,DEPARTAMENTO
163,125,157122,9427.32,Santo Domingo,Maria Carmen,5414e9d8-25e0-4b80-a179-06e3b9e84458,Equipo 1,Playa Arenas,3,Marinella,2,PAGO,VILLA
164,176,161113,20944.69,Guayaquil,Miguel Angel,cbf004af-bff0-477b-a987-ab6e413966bf,Equipo 2,Parque Azul,4,Isola,3,RESCILIADO,VILLA
165,111,143366,11469.28,Naranjito,Miguel Angel,3d031803-8c3d-4c4b-8c80-38fe927a1bca,Equipo 2,Parque Azul,3,Marinella,2,RESCILIADO,DEPARTAMENTO
166,62,198006,9900.3,Machala,Carlos,a0e283eb-a37a-4e16-a32f-e68fa086e0e4,Equipo 2,Playa Arenas,4,Isola,3,RESCILIADO,VILLA
167,106,129534,16839.42,Naranjito,Juan Carlos,2a004750-9530-4c11-a159-60d57e7d5cc1,Equipo 2,Playa Arenas,3,Marinella,3,RESCILIADO,VILLA
168,200,76068,6846.12,Santo Domingo,Maria Carmen,092b60b4-d817-40a0-bd39-47b71e332c8b,Equipo 3,Ciudad Celeste,0,Marinella,1,PAGO,DEPARTAMENTO
169,98,220508,24255.88,Santo Domingo,Juan Carlos,67dafd5c-a056-4760-95ed-c0d2dad3059d,Equipo 2,Parque Azul,4,Spiaggia,3,RESCILIADO,DEPARTAMENTO
170,191,178004,17800.4,Machala,Maria Jose,911b9e58-0bd1-4156-9c71-ac9e0ecb475d,Equipo 1,Ciudad Celeste,4,Notte,1,PAGO,VILLA
171,42,153304,18396.48,Santo Domingo,Miguel Angel,bf937257-faf9-4808-933d-982ba332fd10,Equipo 3,Ciudad Celeste,1,Spiaggia,1,PAGO,DEPARTAMENTO
172,168,153739,12299.12,Machala,Juan Carlos,c730b5e9-a771-4119-9688-b02922c3941a,Equipo 1,Playa Arenas,0,Notte,1,PAGO,VILLA
173,112,227926,13675.56,Cuenca,Miguel Angel,407f61cd-e3c8-496a-9c51-0e9a7471b1a4,Equipo 1,Ciudad Celeste,5,Ventto,1,PAGO,VILLA
174,96,242310,19384.8,Cuenca,Maria Fernanda,d59b98ed-f983-4214-bc1e-7cb62f5bde9b,Equipo 3,Playa Arenas,2,Acqua,1,PAGO,DEPARTAMENTO
175,110,174679,10480.74,Machala,Maria Jose,fe08c845-0abf-48dc-9b9f-4a30eb1ff785,Equipo 2,Ciudad Celeste,5,Notte,3,PAGO,DEPARTAMENTO
176,85,13838,830.28,Quito,Juan Carlos,0995212a-1913-4ba1-8e1b-c743dce7b0b6,Equipo 1,Playa Arenas,5,Acqua,1,PAGO,VILLA
177,143,121259,15763.67,Guayaquil,Maria Carmen,87103891-77fc-4515-a4cc-6cff45ef7b72,Equipo 1,Playa Arenas,2,Marinella,2,PAGO,VILLA
178,48,218962,26275.44,Cuenca,Maria Fernanda,9b09b7c1-f494-436c-88e7-43589fe483ca,Equipo 2,Parque Azul,0,Marinella,2,RESCILIADO,DEPARTAMENTO
179,97,42815,3853.35,Naranjito,Maria Carmen,aa3d81db-88d1-4a04-b288-856e3994cce7,Equipo 2,Playa Arenas,1,Acqua,2,PAGO,DEPARTAMENTO
180,99,164759,23066.26,Quito,Juan Carlos,abd2b341-0055-41da-9bd4-27795d2fff92,Equipo 2,Parque Azul,3,Spiaggia,3,RESCILIADO,VILLA
181,114,79775,10370.75,Quito,Maria Fernanda,87cf0031-2228-4690-87fe-345060860f85,Equipo 3,Ciudad Celeste,5,Notte,1,PAGO,VILLA
182,40,19441,1360.87,Naranjito,Miguel Angel,b70f9fb2-eab5-4150-bec0-704f97173911,Equipo 2,Parque Azul,5,Isola,3,RESCILIADO,VILLA
183,146,121635,10947.15,Quito,Maria Jose,3b4ad035-0891-4acd-ab0c-4389ba187ce0,Equipo 3,Playa Arenas,3,Spiaggia,1,PAGO,DEPARTAMENTO
184,98,68793,9631.02,Machala,Maria Jose,dac7b93b-80ee-4eb9-a3f6-97f9e9bf6e88,Equipo 1,Parque Azul,0,Marinella,1,PAGO,DEPARTAMENTO
185,37,9703,1261.39,Santo Domingo,Juan Carlos,117be905-3583-40e2-94b7-d362014a2e4f,Equipo 3,Playa Arenas,1,Notte,2,PAGO,VILLA
186,56,223676,26841.12,Santo Domingo,Maria Jose,6af6c699-4aef-43c4-825c-91aa638d1e61,Equipo 2,Ciudad Celeste,0,Isola,2,PAGO,DEPARTAMENTO
187,67,27570,4135.5,Naranjito,Miguel Angel,41a1aa25-c476-468a-91e5-67461ec3e82e,Equipo 3,Playa Arenas,3,Notte,2,PAGO,DEPARTAMENTO
188,155,52463,5770.93,Santo Domingo,Miguel Angel,e9a7d612-e3af-453d-bd0f-ca90a69a6b93,Equipo 2,Parque Azul,4,Ventto,3,RESCILIADO,VILLA
189,96,53015,5831.65,Guayaquil,Maria Fernanda,6c6dc6d1-8380-4b20-84b7-6e479844f206,Equipo 3,Playa Arenas,0,Marinella,3,PAGO,VILLA
190,130,199944,27992.16,Cuenca,Carlos,31108477-ccea-41a1-81c3-d9dda1dd738e,Equipo 2,Playa Arenas,3,Isola,1,PAGO,VILLA
191,127,241429,14485.74,Guayaquil,Miguel Angel,1e329687-fb16-49f7-882a-857ded8356f2,Equipo 1,Parque Azul,3,Acqua,2,PAGO,VILLA
192,155,185079,16657.11,Machala,Miguel Angel,6080e7e7-f1c9-4ba5-b32f-b0dbe6bd57ea,Equipo 2,Playa Arenas,3,Acqua,1,PAGO,DEPARTAMENTO
193,148,231609,11580.45,Cuenca,Carlos,1d340dd9-a6e0-4144-9c69-c025107817cb,Equipo 1,Parque Azul,1,Notte,1,PAGO,VILLA
194,163,242291,29074.92,Naranjito,Carlos,1aad1626-0fed-43d9-8aef-505c2a207272,Equipo 2,Ciudad Celeste,2,Notte,2,RESCILIADO,VILLA
195,60,112238,10101.42,Machala,Juan Carlos,bab99b04-dd0a-4892-9348-a725cade243b,Equipo 3,Parque Azul,4,Notte,1,RESCILIADO,DEPARTAMENTO
196,58,85762,8576.2,Quito,Miguel Angel,62789318-dad2-4d54-802b-1a8bba0138bc,Equipo 1,Parque Azul,0,Notte,1,PAGO,DEPARTAMENTO
197,172,232990,25628.9,Naranjito,Maria Fernanda,9fab5953-ba2a-49de-bff1-ce26539f84dd,Equipo 1,Playa Arenas,2,Isola,1,PAGO,VILLA
198,33,187763,16898.67,Naranjito,Maria Fernanda,69170c6a-73f1-4f6a-a4ac-2b66457c6c3e,Equipo 1,Playa Arenas,1,Acqua,1,PAGO,DEPARTAMENTO
199,79,93199,10251.89,Guayaquil,Maria Carmen,2e52a9da-0fae-4501-ae71-59d5c063a281,Equipo 3,Playa Arenas,5,Acqua,3,RESCILIADO,DEPARTAMENTO
200,135,81533,10599.29,Quito,Maria Jose,5197d5bc-7cd1-417e-82b8-55d39a120ace,Equipo 1,Ciudad Celeste,1,Acqua,2,PAGO,DEPARTAMENTO
201,196,139827,19575.78,Naranjito,Maria Jose,87bcf394-ad5f-40f1-b144-4d9e67ce740f,Equipo 1,Parque Azul,4,Acqua,1,PAGO,DEPARTAMENTO
202,91,185524,14841.92,Machala,Miguel Angel,947dc326-10ce-49c7-8fdb-19b245d95548,Equipo 3,Ciudad Celeste,0,Isola,1,PAGO,VILLA
203,115,105346,6320.76,Santo Domingo,Maria Jose,eb706fb5-0b0c-4d92-b88a-ae9e11f4ed0c,Equipo 2,Ciudad Celeste,2,Isola,1,PAGO,VILLA
204,147,232811,20952.99,Cuenca,Maria Fernanda,4f6b73b6-deee-4a6f-aa99-a93f58ecb502,Equipo 2,Playa Arenas,2,Ventto,1,PAGO,DEPARTAMENTO
205,34,135492,13549.2,Cuenca,Maria Fernanda,483d596a-a828-455f-b1f0-95bb28f43051,Equipo 1,Ciudad Celeste,0,Notte,1,PAGO,VILLA
206,158,173856,26078.4,Santo Domingo,Miguel Angel,1c3a5f7a-6378-4d92-b5b2-1a369b7effc5,Equipo 2,Parque Azul,3,Marinella,3,RESCILIADO,VILLA
207,138,114453,6867.18,Cuenca,Juan Carlos,c787a2e0-7aa1-4067-886a-62bdb5f1ce88,Equipo 1,Playa Arenas,2,Spiaggia,3,PAGO,VILLA
208,90,186989,24308.57,Quito,Miguel Angel,56e818b9-3d24-4f11-ae28-0c76c88ce496,Equipo 3,Ciudad Celeste,1,Ventto,2,PAGO,VILLA
209,115,35716,4643.08,Santo Domingo,Juan Carlos,56e818b9-3d24-4f11-ae28-0c76c88ce496,Equipo 3,Parque Azul,4,Acqua,3,RESCILIADO,VILLA
210,104,233341,25667.51,Guayaquil,Maria Jose,baffae4d-4b09-4053-bc88-34874f7be5b1,Equipo 1,Parque Azul,1,Marinella,3,RESCILIADO,VILLA
211,77,17390,869.5,Naranjito,Carlos,58c5e7eb-bb77-482a-a1af-c3d46908585d,Equipo 1,Parque Azul,0,Ventto,3,PAGO,DEPARTAMENTO
212,95,88440,10612.8,Cuenca,Maria Fernanda,f45ed309-508e-44f9-ba3e-a58a88c8adf5,Equipo 1,Parque Azul,2,Acqua,2,PAGO,DEPARTAMENTO
213,49,241999,31459.87,Guayaquil,Miguel Angel,31e9fca7-adfd-48ad-9ff2-ed30cd35e8a6,Equipo 2,Ciudad Celeste,0,Isola,3,RESCILIADO,VILLA
214,45,173494,24289.16,Machala,Maria Carmen,62702f8d-91c5-4b67-b04c-250d2f6ba95b,Equipo 3,Ciudad Celeste,3,Marinella,3,PAGO,VILLA
215,58,184352,14748.16,Cuenca,Maria Jose,10ca568e-d8f4-453a-8559-ea5273f8c90c,Equipo 2,Parque Azul,5,Marinella,3,RESCILIADO,DEPARTAMENTO
216,121,223825,17906,Cuenca,Maria Carmen,c2c1cf7a-4353-4294-8c53-2f264b4c79bf,Equipo 2,Parque Azul,1,Isola,1,PAGO,VILLA
217,157,110045,12104.95,Naranjito,Miguel Angel,50c76d7c-79c7-4e9e-8ad5-57ca3aa10290,Equipo 3,Ciudad Celeste,4,Notte,2,PAGO,VILLA
218,94,227161,13629.66,Cuenca,Maria Fernanda,e2585178-e788-42c7-81c0-9053d8f4dfef,Equipo 2,Parque Azul,1,Spiaggia,1,RESCILIADO,VILLA
219,88,128443,8991.01,Quito,Maria Jose,e952a8d5-b477-457b-9bd2-232680ec48c9,Equipo 2,Ciudad Celeste,2,Marinella,1,RESCILIADO,VILLA
220,50,15466,1855.92,Guayaquil,Carlos,7086f48d-ed45-4d9e-8bb8-5a6a15a033c3,Equipo 2,Parque Azul,3,Acqua,1,PAGO,VILLA
221,134,217843,32676.45,Quito,Carlos,b66cb572-0c8f-4cfc-a07a-df9282bfe64b,Equipo 2,Parque Azul,4,Notte,2,RESCILIADO,DEPARTAMENTO
222,45,45254,2715.24,Cuenca,Maria Carmen,3461df67-2e4e-4d62-8544-e893a04657a4,Equipo 2,Ciudad Celeste,2,Spiaggia,1,PAGO,DEPARTAMENTO
223,191,141874,8512.44,Santo Domingo,Carlos,a8305147-4b4d-474c-b90e-99b068d9308e,Equipo 2,Parque Azul,5,Marinella,3,RESCILIADO,VILLA
224,69,207172,22788.92,Machala,Miguel Angel,08472cd5-1140-4a44-88b4-da7f64f4f383,Equipo 3,Parque Azul,1,Marinella,1,RESCILIADO,DEPARTAMENTO
225,91,148298,16312.78,Santo Domingo,Maria Carmen,edc5172e-8c82-4b38-8db4-e3bed588cb08,Equipo 3,Ciudad Celeste,0,Acqua,1,PAGO,VILLA
226,95,197046,27586.44,Santo Domingo,Miguel Angel,821ad0dd-39fd-4dec-85b1-4e62c3cc887a,Equipo 3,Ciudad Celeste,3,Ventto,3,PAGO,VILLA
227,37,247240,24724,Naranjito,Maria Carmen,fe7cb21c-30b4-4d52-9559-0d5c766ee01a,Equipo 3,Playa Arenas,0,Acqua,1,PAGO,DEPARTAMENTO
228,79,86660,5199.6,Naranjito,Maria Jose,fdb7835c-4aae-46a5-b32e-dec58f3d2236,Equipo 3,Parque Azul,4,Spiaggia,1,RESCILIADO,DEPARTAMENTO
229,43,28366,3403.92,Naranjito,Juan Carlos,40ab11a3-873c-45cc-9577-952c33ceb20c,Equipo 1,Playa Arenas,0,Acqua,2,PAGO,VILLA
230,55,197032,13792.24,Naranjito,Juan Carlos,0f2b1b9f-b468-45db-ae5d-03eb8dfeb982,Equipo 3,Ciudad Celeste,3,Spiaggia,2,PAGO,VILLA
231,142,202535,28354.9,Guayaquil,Maria Jose,40d05543-ad68-4a6f-86a9-699771f444bc,Equipo 1,Ciudad Celeste,5,Spiaggia,2,RESCILIADO,VILLA
232,35,72876,8016.36,Guayaquil,Carlos,36b41b91-b3b2-4f55-8c35-2f7b399b06e3,Equipo 2,Parque Azul,3,Marinella,3,RESCILIADO,VILLA
233,83,231448,34717.2,Santo Domingo,Maria Carmen,454f5a8a-3193-4e11-8a64-801ec33f6152,Equipo 2,Parque Azul,0,Isola,2,PAGO,DEPARTAMENTO
234,164,221415,19927.35,Guayaquil,Maria Carmen,8b930ab5-5d70-4ed2-857b-de94d9ffeb41,Equipo 2,Playa Arenas,1,Marinella,2,PAGO,VILLA
235,36,44364,3549.12,Naranjito,Maria Jose,5278f462-157a-47d6-9167-6f5605e0340b,Equipo 1,Ciudad Celeste,5,Notte,1,PAGO,VILLA
236,65,244876,31833.88,Guayaquil,Maria Carmen,720664e9-eb77-4887-b729-5f41daed3b17,Equipo 1,Ciudad Celeste,5,Marinella,3,RESCILIADO,VILLA
237,69,91299,4564.95,Guayaquil,Maria Carmen,07ae4faa-3a24-473b-a62e-1dd8f07315b6,Equipo 2,Playa Arenas,0,Ventto,1,PAGO,VILLA
238,103,149584,8975.04,Naranjito,Maria Fernanda,12f94224-efc0-47c5-9524-c3405abf91e3,Equipo 1,Parque Azul,2,Isola,1,PAGO,DEPARTAMENTO
239,97,58335,5833.5,Santo Domingo,Maria Carmen,0ba3381d-83a7-4c63-856f-4f082ad909a1,Equipo 1,Ciudad Celeste,3,Acqua,3,PAGO,DEPARTAMENTO
240,160,59555,4168.85,Santo Domingo,Maria Carmen,37756a7e-cf7c-4859-a9a3-7469598eb603,Equipo 3,Playa Arenas,1,Ventto,3,PAGO,VILLA
241,158,237888,19031.04,Cuenca,Maria Fernanda,85835fe6-7261-4bdc-ab48-bc0ca99509b2,Equipo 3,Parque Azul,3,Isola,2,PAGO,DEPARTAMENTO
242,160,103986,5199.3,Santo Domingo,Juan Carlos,929edbea-9dc1-4bb2-a1dd-398ea89cd9f8,Equipo 2,Ciudad Celeste,5,Acqua,1,PAGO,VILLA
243,149,188697,26417.58,Naranjito,Juan Carlos,619cb3a8-bb09-4a27-9e05-60a52deb36d3,Equipo 2,Ciudad Celeste,4,Acqua,2,PAGO,VILLA
244,99,35915,2873.2,Guayaquil,Carlos,47dac1ce-01dc-496a-8c40-95626acc9e52,Equipo 3,Ciudad Celeste,1,Acqua,3,PAGO,VILLA
245,40,8795,967.45,Santo Domingo,Miguel Angel,fbed294e-5477-4673-945d-396761a4d4c1,Equipo 1,Playa Arenas,3,Acqua,1,PAGO,VILLA
246,80,63410,7609.2,Quito,Maria Jose,c572eb7c-a43f-4151-b605-47839d038748,Equipo 2,Ciudad Celeste,2,Acqua,2,PAGO,VILLA
247,143,182013,12740.91,Santo Domingo,Juan Carlos,acc17c83-05fc-4d2d-ba39-23da5ecd59a8,Equipo 3,Parque Azul,4,Spiaggia,3,RESCILIADO,DEPARTAMENTO
248,125,12273,1104.57,Cuenca,Juan Carlos,c5e062a4-87af-49fe-ab93-9519d6616ff5,Equipo 3,Ciudad Celeste,3,Acqua,3,PAGO,DEPARTAMENTO
249,66,24902,2490.2,Santo Domingo,Carlos,157a71fc-7600-4b60-86af-6526f30be5e8,Equipo 3,Ciudad Celeste,2,Acqua,2,PAGO,DEPARTAMENTO
250,48,139336,11146.88,Machala,Juan Carlos,53997163-5209-4561-b368-ac96f3a5c401,Equipo 1,Playa Arenas,4,Spiaggia,1,PAGO,DEPARTAMENTO
251,80,153661,7683.05,Santo Domingo,Miguel Angel,e0cc3974-e46a-4434-bf06-ba728d7ed4ce,Equipo 2,Ciudad Celeste,4,Acqua,1,RESCILIADO,VILLA
252,51,93816,7505.28,Santo Domingo,Miguel Angel,50badea9-0cc5-4076-8ae9-29217ee62e4c,Equipo 2,Playa Arenas,3,Marinella,3,RESCILIADO,VILLA
253,159,206019,12361.14,Quito,Juan Carlos,3e41442b-9065-4a85-8ba3-ab8dfeb2eabc,Equipo 1,Parque Azul,0,Notte,1,PAGO,DEPARTAMENTO
254,78,62605,6886.55,Santo Domingo,Maria Jose,7963a4f0-6b0d-4f93-b827-5f9bdfebe749,Equipo 3,Parque Azul,5,Acqua,3,PAGO,DEPARTAMENTO
255,182,195563,13689.41,Guayaquil,Maria Jose,d5805dee-4e68-4463-b51b-a6fd88bce559,Equipo 1,Playa Arenas,5,Acqua,1,PAGO,DEPARTAMENTO
256,34,121818,7309.08,Santo Domingo,Maria Carmen,d5212f49-18e0-4eb5-bce3-87410f4e272a,Equipo 3,Playa Arenas,5,Acqua,2,PAGO,DEPARTAMENTO
257,144,157042,21985.88,Santo Domingo,Maria Carmen,61d302e1-5386-4905-8f7d-d89ae7838cf1,Equipo 2,Ciudad Celeste,5,Marinella,2,PAGO,VILLA
258,162,240579,21652.11,Quito,Maria Carmen,3fdc4f53-bf3e-459b-90cb-e22ca17445d4,Equipo 3,Ciudad Celeste,0,Notte,2,PAGO,VILLA
259,44,200135,26017.55,Quito,Maria Jose,76ae1b5e-30ef-4e4f-bd74-ef325c07b388,Equipo 2,Playa Arenas,0,Spiaggia,2,PAGO,VILLA
260,79,209600,31440,Guayaquil,Juan Carlos,45e3a571-4b8c-405c-afbd-3ffbe12756f9,Equipo 3,Playa Arenas,4,Isola,2,PAGO,VILLA
261,127,244670,14680.2,Naranjito,Maria Jose,4fcb215a-db60-4f3f-a1b5-01eb3f034dae,Equipo 2,Ciudad Celeste,2,Acqua,3,RESCILIADO,DEPARTAMENTO
262,62,149472,19431.36,Cuenca,Maria Jose,b80fb021-1aa2-42d6-b4b7-09e33359e14b,Equipo 2,Parque Azul,0,Notte,1,PAGO,VILLA
263,39,29042,3485.04,Machala,Maria Jose,2b6eec0a-6ea8-4448-a595-d8ac0879ca18,Equipo 3,Parque Azul,5,Acqua,2,PAGO,VILLA
264,34,57472,4597.76,Quito,Maria Carmen,2e923ef5-63d6-4081-93d0-87c89a2cd073,Equipo 2,Ciudad Celeste,5,Spiaggia,2,PAGO,VILLA
265,125,28652,2005.64,Machala,Maria Carmen,0cd7d207-2f05-4ff8-b965-11e4c99b4396,Equipo 2,Parque Azul,4,Acqua,2,PAGO,VILLA
266,52,120064,13207.04,Naranjito,Maria Fernanda,21c23484-2d04-428b-9688-8b3dcf6b3027,Equipo 1,Parque Azul,1,Spiaggia,1,PAGO,VILLA
267,113,133440,10675.2,Quito,Carlos,aeef4afc-5f21-4f82-b7ef-70268efc23bc,Equipo 1,Parque Azul,1,Notte,2,PAGO,VILLA
268,199,159224,11145.68,Cuenca,Maria Jose,540c10bf-44d4-4f78-850f-3772d9d92e3c,Equipo 3,Playa Arenas,3,Notte,1,PAGO,DEPARTAMENTO
269,50,120088,10807.92,Cuenca,Juan Carlos,0c2e4b99-b5fe-4b71-bad5-ee8eaf933ca9,Equipo 2,Playa Arenas,2,Marinella,1,PAGO,DEPARTAMENTO
270,123,131842,15821.04,Naranjito,Maria Jose,19cd813a-d7fa-4456-8a30-c5d2316fed82,Equipo 3,Ciudad Celeste,1,Ventto,2,RESCILIADO,VILLA
271,170,103850,14539,Cuenca,Carlos,ac5f8f62-8245-470b-a5ff-e6ba0292a3bb,Equipo 1,Parque Azul,4,Marinella,3,RESCILIADO,DEPARTAMENTO
272,146,51317,7184.38,Santo Domingo,Carlos,54a3064e-1880-4f7a-9143-1eab27cf92af,Equipo 3,Parque Azul,2,Marinella,1,PAGO,DEPARTAMENTO
273,156,72441,6519.69,Guayaquil,Juan Carlos,c0c7e6e9-b0cd-4d3c-bd54-9b223ee4cbde,Equipo 2,Playa Arenas,4,Isola,2,PAGO,DEPARTAMENTO
274,171,54736,4926.24,Santo Domingo,Maria Fernanda,17393001-0243-41ec-b500-2ca9b9e3b4f7,Equipo 3,Ciudad Celeste,1,Ventto,2,PAGO,DEPARTAMENTO
275,119,210270,29437.8,Santo Domingo,Juan Carlos,2a00c29e-ac66-451c-b529-901292bdcc5a,Equipo 1,Ciudad Celeste,5,Ventto,1,RESCILIADO,DEPARTAMENTO
276,181,238247,28589.64,Machala,Juan Carlos,4e41cf48-63dc-463e-9e10-7e9561e81d56,Equipo 1,Ciudad Celeste,4,Marinella,3,RESCILIADO,VILLA
277,34,195478,29321.7,Guayaquil,Maria Carmen,52679492-1304-4cbb-8bbc-308dee25c697,Equipo 1,Ciudad Celeste,4,Spiaggia,2,RESCILIADO,DEPARTAMENTO
278,110,73301,10995.15,Cuenca,Miguel Angel,5143edef-80e9-4777-afa9-9424d9f30b2b,Equipo 3,Playa Arenas,3,Ventto,3,PAGO,VILLA
279,70,93684,7494.72,Naranjito,Maria Carmen,26e2a8d5-8349-474b-86ae-ad49a5170722,Equipo 3,Parque Azul,5,Notte,1,PAGO,DEPARTAMENTO
280,48,42605,3408.4,Santo Domingo,Maria Carmen,df585c7b-6a21-4182-972a-2df44c45e9fc,Equipo 2,Playa Arenas,2,Spiaggia,1,PAGO,DEPARTAMENTO
281,180,22709,1816.72,Guayaquil,Maria Carmen,74d36d13-1048-469a-83fc-925883e05193,Equipo 1,Playa Arenas,4,Marinella,1,PAGO,VILLA
282,54,76463,9940.19,Santo Domingo,Miguel Angel,5243a0c2-77c5-4630-8744-1ab1bdb4ce05,Equipo 3,Ciudad Celeste,2,Ventto,1,PAGO,VILLA
283,57,112780,13533.6,Quito,Carlos,5fa8604c-1b64-4e9a-aadd-1dc5037e9ff8,Equipo 2,Parque Azul,1,Spiaggia,2,PAGO,VILLA
284,120,118368,15387.84,Guayaquil,Maria Fernanda,73d32b55-9304-48c7-ba2d-4fa3abd2499c,Equipo 2,Parque Azul,0,Isola,2,PAGO,DEPARTAMENTO
285,71,161542,22615.88,Machala,Carlos,646026fb-8122-443c-8616-52585f6b9148,Equipo 3,Parque Azul,2,Ventto,3,RESCILIADO,VILLA
286,64,128875,16753.75,Cuenca,Maria Fernanda,81c357f1-8055-463a-aed4-b252e577aec1,Equipo 3,Playa Arenas,2,Marinella,2,PAGO,VILLA
287,141,70269,3513.45,Machala,Juan Carlos,c564115a-5dd7-4914-9f0c-05db54ae67f0,Equipo 1,Playa Arenas,2,Notte,3,PAGO,DEPARTAMENTO
288,91,12563,1005.04,Machala,Maria Jose,b1a227f2-4098-4016-afa9-765289085068,Equipo 1,Playa Arenas,2,Ventto,3,PAGO,DEPARTAMENTO
289,73,223551,13413.06,Cuenca,Maria Carmen,29a3ffd4-4553-4869-a6d5-b889030280d4,Equipo 1,Parque Azul,1,Marinella,1,PAGO,VILLA
290,191,170946,17094.6,Machala,Maria Jose,99866ab7-b006-49d7-85fb-38925e49df59,Equipo 3,Ciudad Celeste,3,Notte,1,PAGO,VILLA
291,147,145426,13088.34,Santo Domingo,Maria Carmen,c8ec05f5-605d-48bf-b27f-40f200a5445c,Equipo 3,Parque Azul,1,Ventto,2,PAGO,VILLA
292,67,175608,8780.4,Santo Domingo,Maria Fernanda,58b21ba2-bd59-448d-9b55-67756148ecd7,Equipo 2,Ciudad Celeste,0,Notte,2,PAGO,VILLA
293,84,178112,23154.56,Cuenca,Juan Carlos,d032900a-2477-43ff-807c-8cb1fc953219,Equipo 3,Ciudad Celeste,2,Isola,2,PAGO,VILLA
294,86,55597,6115.67,Santo Domingo,Maria Fernanda,6003b968-eb97-46af-bf8c-a7c873ec0082,Equipo 1,Ciudad Celeste,2,Ventto,1,PAGO,DEPARTAMENTO
295,90,79039,5532.73,Santo Domingo,Maria Fernanda,5994e414-7147-4a2d-9e9e-4a3536074c2d,Equipo 1,Ciudad Celeste,2,Isola,3,PAGO,VILLA
296,104,185508,18550.8,Machala,Maria Jose,b703d122-9ca7-460e-8f89-84e0d2e58968,Equipo 2,Playa Arenas,3,Spiaggia,2,PAGO,DEPARTAMENTO
297,88,166541,9992.46,Naranjito,Miguel Angel,bf5aeef1-a3ab-4ddc-be6a-70582d326fee,Equipo 2,Parque Azul,5,Notte,2,RESCILIADO,VILLA
298,71,105441,14761.74,Santo Domingo,Miguel Angel,68425ed6-32e2-4774-a479-594fcb9c1caf,Equipo 2,Ciudad Celeste,2,Marinella,3,RESCILIADO,DEPARTAMENTO
299,50,129705,7782.3,Quito,Miguel Angel,9e4ad8e1-1166-4b40-ace8-e893c8b0110a,Equipo 1,Parque Azul,3,Ventto,1,PAGO,VILLA
300,144,70427,9859.78,Machala,Maria Carmen,124936a8-0bac-40ee-9290-568bd01e28a5,Equipo 3,Playa Arenas,4,Isola,3,PAGO,VILLA
301,138,121633,18244.95,Quito,Juan Carlos,a39092be-b63d-4219-a5b1-b3800461e6b2,Equipo 2,Playa Arenas,4,Ventto,1,RESCILIADO,DEPARTAMENTO
302,147,137162,6858.1,Cuenca,Miguel Angel,97664c81-7f83-4805-b079-e88ceb5cced0,Equipo 2,Ciudad Celeste,4,Marinella,2,PAGO,VILLA
303,172,36343,2907.44,Guayaquil,Juan Carlos,dec37c7e-6738-4a42-b9eb-ceb3da5f6e5a,Equipo 2,Ciudad Celeste,1,Notte,3,PAGO,VILLA
