Id_Externo__c,Lote_M2__c,Valor_Total__c,Cuota_Entrada__c,Ubicacion__c,Asesor_Comercial__c,Cuenta__r.Id_Externo__c,Grupo_de_Venta__c,Nombre_del_Proyecto__c,Pagos_Vencidos__c,Modelo_Casa__c,Plantas__c,Categoria_Producto__c,Estado_Contrato__c
2a7363ac-e6bf-4d83-8e0b-910fd6b57531,36,88972,9786.92,Santo Domingo,Maria Carmen,af427611-3e13-47f6-8c24-e8267fbf0c6f,Equipo 3,Parque Azul,4,Acqua,3,VILLA,ACTIVO
cefae320-0596-49cd-80ee-77eba9abf083,168,163701,18007.11,Santo Domingo,Carlos,7e2fbb26-8db9-42b2-896c-ea9fdc227e80,Equipo 1,Parque Azul,3,Spiaggia,1,DEPARTAMENTO,ACTIVO
ad7d1e73-ff3f-4116-88ae-d1704f30b077,152,189321,20825.31,Cuenca,Maria Jose,1c89ffbc-1052-407a-bef8-5c0efdcaeb44,Equipo 2,Playa Arenas,4,Spiaggia,3,VILLA,ACTIVO
244b33b3-2eec-4597-b3a9-fb3da5a65033,39,143686,7184.3,Machala,Miguel Angel,6832c956-007c-4f64-8369-0ae2976ddc2b,Equipo 3,Playa Arenas,4,Ventto,3,VILLA,ACTIVO
cedc8687-b142-46bc-84dd-543db665c2f1,162,202877,26374.01,Santo Domingo,Maria Jose,5558fc63-eb45-4ce3-b71b-28c9848b183b,Equipo 3,Ciudad Celeste,2,Isola,2,VILLA,ACTIVO
add2272f-9310-4d0f-b12c-93830e34115d,70,205858,20585.8,Guayaquil,Maria Jose,f8fe433a-cb44-4397-bcbd-61fb47e39fd8,Equipo 2,Ciudad Celeste,1,Notte,1,DEPARTAMENTO,ACTIVO
d61173fc-4aca-467b-b5c5-a1cb8af1f7d3,140,101515,12181.8,Quito,Juan Carlos,ae2d1285-de0c-4da1-9b7c-51323753af76,Equipo 1,Parque Azul,2,Notte,2,VILLA,ACTIVO
bdf88b50-8a76-4de2-af21-d7664eda71ac,56,131222,9185.54,Santo Domingo,Maria Carmen,71ee9d34-84bc-4f39-87a0-b863e2e82ed3,Equipo 3,Playa Arenas,1,Ventto,2,VILLA,ACTIVO
d2610212-3a37-45a1-bd8f-82383691081e,116,126405,12640.5,Santo Domingo,Miguel Angel,6e530d2f-26d0-4089-b3ac-abd129b8f0a0,Equipo 2,Ciudad Celeste,4,Marinella,3,VILLA,ACTIVO
075a1e34-082a-4c1b-a3d6-f9eb82288d84,153,100475,11052.25,Quito,Maria Jose,6debbcda-39ab-404c-bacc-0d1585e730e4,Equipo 3,Parque Azul,5,Acqua,1,VILLA,ACTIVO
fed63ca8-2ce8-424d-997c-31dc1f55c390,183,125358,13789.38,Naranjito,Miguel Angel,e9090646-da9f-4cd8-9b90-c66a8b412558,Equipo 3,Ciudad Celeste,1,Isola,3,VILLA,ACTIVO
cff6f69b-1fc5-4873-897c-72eb8ef7f34c,32,72456,5796.48,Naranjito,Maria Fernanda,6af7e602-0acc-4f73-b29e-1c0e063a4df8,Equipo 1,Playa Arenas,0,Notte,1,VILLA,ACTIVO
b1d60f4c-f76d-4745-b3a0-052a58a5399c,153,120694,15690.22,Machala,Maria Fernanda,9a1d76d8-5d18-431e-a65a-4c640efcb64f,Equipo 1,Ciudad Celeste,0,Acqua,1,VILLA,ACTIVO
7e9950f2-b07f-4ec0-95ce-4168eada96dd,97,158522,14266.98,Guayaquil,Miguel Angel,fd19e75c-e1b8-46f1-a407-690bd5247363,Equipo 3,Ciudad Celeste,3,Acqua,2,VILLA,ACTIVO
ee00c052-084c-46ad-8778-a49dad46f73d,48,74732,5231.24,Naranjito,Maria Fernanda,aea530a8-7f74-454f-b0ab-f90db4f080f9,Equipo 1,Ciudad Celeste,4,Acqua,3,DEPARTAMENTO,ACTIVO
92578b85-79bc-4590-a896-f7a23f472ab2,80,171538,15438.42,Machala,Maria Fernanda,53c7140a-fa63-4f98-b906-cd2cba688ee5,Equipo 1,Parque Azul,5,Acqua,3,VILLA,ACTIVO
6e3222eb-d8af-48ba-b173-79daec6e00db,116,211201,21120.1,Quito,Carlos,3f6ad2c7-7e96-44f9-95ac-487022c25bac,Equipo 2,Parque Azul,3,Notte,1,VILLA,ACTIVO
81305015-38fc-45a3-a460-064f46b664f7,200,116264,9301.12,Santo Domingo,Maria Fernanda,61278746-c6e7-4d31-90f3-f5584a4d3010,Equipo 3,Playa Arenas,2,Ventto,1,DEPARTAMENTO,ACTIVO
1e0975fd-d8f1-4d07-8cfe-4d5c91129040,153,218004,26160.48,Quito,Maria Jose,5c12a2c4-3334-4ec8-99c2-7e7c5ffb5ede,Equipo 2,Playa Arenas,1,Notte,2,VILLA,ACTIVO
b2106cfe-98ff-4442-861e-6b3bdf8e10ec,78,31854,1911.24,Cuenca,Miguel Angel,db64a446-4b33-4b09-87bf-913639dcae89,Equipo 2,Ciudad Celeste,3,Notte,3,DEPARTAMENTO,ACTIVO
977034d3-5d77-410d-a5b5-249bee032ab0,109,137592,6879.6,Guayaquil,Maria Jose,e047db23-9f14-4e03-8358-bd3168482378,Equipo 2,Playa Arenas,1,Marinella,3,DEPARTAMENTO,ACTIVO
43969d76-6ec0-49a6-9af2-9f14e7f81467,63,211336,16906.88,Quito,Juan Carlos,0bd4704c-c8bd-4670-8b25-68d92d40139d,Equipo 1,Ciudad Celeste,1,Spiaggia,3,DEPARTAMENTO,ACTIVO
012b9062-005a-4b93-9168-552c82509f52,77,205735,30860.25,Cuenca,Juan Carlos,c7cd761d-9298-46b3-962b-bd82cf84e1c4,Equipo 3,Parque Azul,2,Spiaggia,1,DEPARTAMENTO,ACTIVO
112e3ab2-c16c-4b66-a716-1b73b98102db,137,68758,4125.48,Cuenca,Maria Carmen,56ce98dc-53c2-495f-8cd2-f8df080cc9ee,Equipo 2,Playa Arenas,3,Marinella,1,VILLA,ACTIVO
3fa0f4da-50c4-478a-a2f1-7262dc9ce94a,134,59324,7712.12,Quito,Maria Fernanda,dd469f9e-5fea-4757-8bf3-51b2c6869210,Equipo 2,Parque Azul,5,Notte,1,DEPARTAMENTO,ACTIVO
15396f24-a3dd-4b77-ad16-22f4c18a6350,107,206728,26874.64,Machala,Carlos,67735c07-adea-4da9-a28f-52aafb017824,Equipo 3,Playa Arenas,4,Marinella,2,VILLA,ACTIVO
c2fff9e2-66e8-441d-8aa5-4a7b4ad4c974,124,173920,22609.6,Machala,Maria Fernanda,42995f50-f55c-4950-b188-106abe800111,Equipo 1,Ciudad Celeste,0,Acqua,2,DEPARTAMENTO,ACTIVO
347a1090-1ebe-440c-8e8c-e961cb0c03c7,185,35201,2464.07,Santo Domingo,Maria Carmen,9b1a44dc-5e7d-4462-b2e4-38a749ff2dc4,Equipo 2,Parque Azul,4,Spiaggia,1,DEPARTAMENTO,ACTIVO
9ecf00dc-b703-4f63-b98a-362f818de1a4,50,28116,3655.08,Machala,Maria Carmen,75cfc75f-43ca-4b51-bb78-92bcff89fba1,Equipo 3,Playa Arenas,5,Ventto,3,DEPARTAMENTO,ACTIVO
ca5588b5-0c61-4e24-9434-0f039ec4ce11,135,143837,11506.96,Quito,Maria Fernanda,6a276d72-f843-40ce-b398-9ba989df8f5b,Equipo 2,Ciudad Celeste,3,Notte,3,VILLA,ACTIVO
936bef0a-2911-48bf-a7e1-833a38fa2262,125,163973,19676.76,Machala,Miguel Angel,38e4fc5c-9f59-49d2-90b7-5f32a29eb082,Equipo 1,Playa Arenas,3,Notte,2,DEPARTAMENTO,ACTIVO
483faf80-ee30-4235-9cda-f0aedfe1a808,187,238507,14310.42,Quito,Maria Fernanda,c98a4f47-89ee-4c50-bddb-5e256ec9893d,Equipo 3,Parque Azul,1,Isola,1,DEPARTAMENTO,ACTIVO
a572b9be-a73a-4d89-bbe7-728b51589f16,152,22678,1587.46,Santo Domingo,Maria Fernanda,59ba4143-9621-4d5f-958b-c434973f4539,Equipo 3,Ciudad Celeste,2,Ventto,3,DEPARTAMENTO,ACTIVO
27f6ff5e-396c-414a-a743-40bcf0b49da9,32,174884,13990.72,Guayaquil,Maria Fernanda,546d38c8-dc36-429d-b3d6-bd19b1b5cf92,Equipo 1,Parque Azul,2,Marinella,1,DEPARTAMENTO,ACTIVO
c96af0a1-ef22-4c6c-8ff0-b1f785db27f3,168,101825,14255.5,Naranjito,Carlos,a26b1f76-348d-47d5-9f69-bad1f3b61c7b,Equipo 2,Parque Azul,5,Notte,1,VILLA,ACTIVO
63419e17-ba43-4ffe-b0c6-8afbac179d0a,152,157594,23639.1,Naranjito,Juan Carlos,a61ec84c-7797-44ee-b96b-89a3aca748fc,Equipo 2,Playa Arenas,3,Spiaggia,3,DEPARTAMENTO,ACTIVO
5f41c47a-5584-414c-8673-b04fe0d7dfa6,196,106498,6389.88,Naranjito,Maria Carmen,e5d1867d-30c9-49bc-bf78-62f503a05aea,Equipo 3,Playa Arenas,2,Spiaggia,2,VILLA,ACTIVO
4360624c-aab5-4244-b412-c193802b11ee,110,143366,11469.28,Guayaquil,Maria Fernanda,2a921ee7-d2a2-47e1-852b-28cc2570effd,Equipo 3,Parque Azul,3,Ventto,3,VILLA,ACTIVO
dce409f9-0763-4e36-93d5-ac1fa9f48312,59,131050,10484,Santo Domingo,Carlos,c4584c17-7fe9-489c-8735-4aa4685154f3,Equipo 1,Parque Azul,5,Notte,1,VILLA,ACTIVO
40e4515c-01e1-4e9a-b19b-5449fd943b03,107,69352,9015.76,Guayaquil,Maria Jose,c0c70a46-2f49-4493-acdb-5797c2412d8f,Equipo 1,Ciudad Celeste,3,Ventto,2,DEPARTAMENTO,ACTIVO
b75c3b20-0d84-4002-a9ff-23626861c40b,126,120024,6001.2,Machala,Maria Carmen,8f12d646-b223-4da3-a5a6-da4f76dea71c,Equipo 2,Ciudad Celeste,0,Notte,1,VILLA,ACTIVO
39c629c9-c41d-4886-80b3-f8e118ae9dc8,193,138400,15224,Naranjito,Maria Fernanda,59a2f5dd-1743-4d86-908d-f55cdbcc1995,Equipo 2,Parque Azul,5,Marinella,3,VILLA,ACTIVO
ab8499bc-edca-478e-9df7-c4a72b90febc,152,237293,21356.37,Naranjito,Miguel Angel,2a2d801a-8a85-4cd4-9fdb-3416344a43bd,Equipo 3,Parque Azul,1,Isola,3,VILLA,ACTIVO
5051f30e-20e8-4746-85d6-4f0c52acbe23,149,21706,2604.72,Machala,Miguel Angel,e1e8e2b4-d26b-4f3b-b12a-7900e29bcfba,Equipo 1,Parque Azul,1,Isola,2,VILLA,ACTIVO
ae6acf5c-3e0f-43af-820a-85855ee7fe8e,35,173971,13917.68,Machala,Carlos,3b6477dd-9750-4689-9ff7-ab36d098f88d,Equipo 1,Playa Arenas,4,Spiaggia,2,DEPARTAMENTO,ACTIVO
0cb0575d-b1e7-4dbe-9cc8-d2e5ff205f3d,102,35632,4988.48,Machala,Juan Carlos,2bb8dbf3-bcb8-4e75-b1ce-e110ed3d7cba,Equipo 1,Parque Azul,1,Acqua,2,VILLA,ACTIVO
7b0dd1f5-4e6e-4e10-a521-3463efd84891,49,66859,8691.67,Naranjito,Maria Jose,0714f434-7575-4004-a145-6d285410dba2,Equipo 1,Ciudad Celeste,0,Marinella,3,VILLA,ACTIVO
9070f8fd-d151-4606-9a1f-8919e2774e1c,54,61139,4279.73,Guayaquil,Carlos,c7770022-b4c2-4294-9c07-abd535a96460,Equipo 1,Playa Arenas,5,Marinella,2,DEPARTAMENTO,ACTIVO
137b2b25-203a-46a4-a829-ece8f87428ce,43,19194,2495.22,Santo Domingo,Maria Carmen,6e1b44e7-240b-433f-99d6-52ebdce7d764,Equipo 3,Playa Arenas,2,Marinella,2,VILLA,ACTIVO
42b40938-aecb-4acc-ae7e-9c8167327f0e,87,131741,9221.87,Santo Domingo,Maria Jose,82c51348-6f1c-4d6f-a699-f81c011b1dcb,Equipo 1,Playa Arenas,0,Notte,3,VILLA,ACTIVO
408f6f2e-6126-45b5-acf4-77b8526025f0,173,236360,21272.4,Cuenca,Carlos,e9d29758-c836-4e33-813a-cf6588837527,Equipo 3,Playa Arenas,4,Marinella,3,VILLA,ACTIVO
612f1fb8-6478-4861-9e90-459f6662ffc6,129,162596,8129.8,Machala,Maria Jose,6f4c155c-cc0f-4ffa-86d7-b0580ccba555,Equipo 2,Playa Arenas,4,Isola,1,DEPARTAMENTO,ACTIVO
f3478b93-4510-4e82-adc4-0e029997e8bc,88,218362,15285.34,Naranjito,Juan Carlos,1165d2c8-a661-4abd-a69e-360dedf78a2b,Equipo 1,Ciudad Celeste,5,Notte,1,DEPARTAMENTO,ACTIVO
63a70cdc-8708-445e-b532-b45efe73926b,155,213851,27800.63,Machala,Maria Carmen,881a635a-6d6e-4a20-80d9-bbff2cf689b2,Equipo 3,Parque Azul,4,Ventto,1,VILLA,ACTIVO
67c3c936-f21f-4927-9ff9-c9b8b9ccbffc,166,133078,15969.36,Quito,Carlos,500f3438-9973-4004-95e6-74a5eb458864,Equipo 2,Parque Azul,4,Ventto,3,VILLA,ACTIVO
451d430c-94f8-402b-8606-91da1c76367c,35,159147,14323.23,Guayaquil,Carlos,be2e42df-4f76-40b1-82b4-928d51849ab8,Equipo 1,Playa Arenas,3,Acqua,3,DEPARTAMENTO,ACTIVO
2e0d34df-1451-4827-aa6b-de3964d1b0e0,48,88044,12326.16,Cuenca,Juan Carlos,ee696a37-b494-4bf5-a9dd-1b840ebd5b89,Equipo 3,Parque Azul,4,Ventto,2,DEPARTAMENTO,ACTIVO
f9e8bac5-643b-4902-9800-bcd29347e7c1,77,80805,5656.35,Quito,Juan Carlos,53139c47-68f2-48a5-894e-54864c753398,Equipo 3,Ciudad Celeste,2,Isola,1,DEPARTAMENTO,ACTIVO
3346cd90-8d74-4e08-9604-bc740917fea1,196,153361,18403.32,Quito,Maria Jose,1a48f08d-bcf9-49cc-8888-dd447d7e28d4,Equipo 1,Playa Arenas,5,Acqua,2,VILLA,ACTIVO
cc35831e-b8f8-40ae-8654-572555ac4352,116,126160,11354.4,Machala,Miguel Angel,f3d7295c-984b-475e-afc9-5126f3964fd3,Equipo 1,Parque Azul,1,Isola,3,DEPARTAMENTO,ACTIVO
f8c911de-98dd-434e-9450-b59218302a97,62,143842,12945.78,Quito,Maria Jose,389224c2-3658-45f4-8de0-c66160c76156,Equipo 2,Ciudad Celeste,2,Spiaggia,1,VILLA,ACTIVO
1a068635-81b7-45d4-98da-fedfde5b2916,144,40202,4422.22,Cuenca,Juan Carlos,d4465ffa-a72f-4f2f-a939-c4f939499a2b,Equipo 2,Parque Azul,3,Spiaggia,1,VILLA,ACTIVO
95b9f15b-153f-42b7-9196-d75b02526401,148,55970,3917.9,Quito,Juan Carlos,fcadc6d5-4d3f-4133-bfe8-4c93eb3e7254,Equipo 1,Ciudad Celeste,4,Notte,2,VILLA,ACTIVO
09a214cd-b112-4b0f-9d93-0fddd7f3d2db,143,161771,14559.39,Guayaquil,Maria Jose,f1975f30-974f-4fc4-a474-136a77e1312f,Equipo 2,Playa Arenas,4,Spiaggia,2,VILLA,ACTIVO
e0f6a9c7-fcbd-40c8-98fc-f0142aabd400,31,10759,860.72,Machala,Juan Carlos,2104cf48-f0e2-4e25-b14d-6d79edc1eda7,Equipo 2,Playa Arenas,2,Ventto,2,VILLA,ACTIVO
3cd60cbc-9456-46bf-8a6b-c89721bbceb0,198,227284,27274.08,Quito,Miguel Angel,bcdc953b-8d75-4529-a6c3-c79fa3755f57,Equipo 2,Ciudad Celeste,5,Isola,2,VILLA,ACTIVO
9be6e716-a54e-4071-aa72-a8ec4ef40a5f,92,154243,10797.01,Machala,Maria Carmen,a151448f-72db-41dc-a26e-e23bae79fd7a,Equipo 1,Playa Arenas,2,Notte,3,DEPARTAMENTO,ACTIVO
435eefe9-094b-4240-85aa-898585be8fef,103,120853,13293.83,Santo Domingo,Juan Carlos,f0760166-b2dd-4cd2-82cc-1e8279eccea9,Equipo 3,Ciudad Celeste,3,Spiaggia,2,DEPARTAMENTO,ACTIVO
84331c04-8680-4203-952a-2721409e2161,112,177235,26585.25,Naranjito,Maria Carmen,30043e86-3bee-4aff-831f-87622af1b74c,Equipo 2,Parque Azul,5,Notte,3,VILLA,ACTIVO
9a01c116-02ad-48c9-9f9d-076686930dcf,95,185888,16729.92,Naranjito,Carlos,2cac83b7-c974-4eed-b2d0-fec08a8057e9,Equipo 3,Parque Azul,5,Marinella,1,VILLA,ACTIVO
2a366afd-1e5a-42fc-bd8d-a5085ed7a79f,100,67772,7454.92,Cuenca,Maria Jose,82fe0e99-c997-4da1-8482-b9b2cb34d13b,Equipo 2,Parque Azul,2,Marinella,2,VILLA,ACTIVO
6063eb33-addf-499e-929e-7468747181dd,71,174656,12225.92,Guayaquil,Maria Carmen,1fc84a1e-e003-4f29-a507-12f65a7a3417,Equipo 1,Ciudad Celeste,2,Marinella,1,VILLA,ACTIVO
2aa78708-e343-4bb8-925a-78f399a86bdd,58,81467,5702.69,Guayaquil,Juan Carlos,1f8b484c-031f-4e69-837f-7bedd02e936f,Equipo 1,Playa Arenas,2,Ventto,2,DEPARTAMENTO,ACTIVO
4c45bf13-8fc6-4d60-b3dd-448da8423ae2,79,122031,9762.48,Santo Domingo,Maria Fernanda,e48790da-1cd5-42ad-8cd1-2d17e21bb7bf,Equipo 2,Parque Azul,4,Ventto,3,DEPARTAMENTO,ACTIVO
9141bce9-1609-40fa-9e5a-738562374366,180,209786,14685.02,Santo Domingo,Maria Jose,bea875bd-f9c9-40d6-bff7-47f50e6fe05e,Equipo 3,Playa Arenas,5,Acqua,2,DEPARTAMENTO,ACTIVO
74d1f996-4523-4e87-83ea-b3d58fb763c4,66,108454,9760.86,Naranjito,Carlos,bedc729e-670a-43d3-b3d0-6503d3aaa917,Equipo 1,Parque Azul,5,Spiaggia,3,DEPARTAMENTO,ACTIVO
d06a157e-2b99-4b36-a9f9-c60c0a69b48e,125,122968,11067.12,Guayaquil,Carlos,4d7b1cb0-6b46-48e9-b2d5-e6f902167f8e,Equipo 1,Playa Arenas,2,Marinella,2,VILLA,ACTIVO
03b4af4e-1278-44ad-bae6-da96e7ca01a4,125,167415,21763.95,Santo Domingo,Carlos,3a920ecb-8fb5-4e43-a6cc-aedb3ac38002,Equipo 1,Parque Azul,0,Acqua,1,VILLA,ACTIVO
28a8b42c-d997-4225-a3cb-3c5a8cc79b93,180,147830,7391.5,Machala,Juan Carlos,fc32db82-7ecc-4631-86e0-516b06dcaf94,Equipo 3,Playa Arenas,1,Ventto,2,VILLA,ACTIVO
4495156e-519a-498e-b22b-815e7ff040c1,90,222077,17766.16,Santo Domingo,Carlos,48f9ad93-4d24-4c56-8a0c-48a1dbe6a639,Equipo 3,Playa Arenas,1,Marinella,2,DEPARTAMENTO,ACTIVO
9fafc16e-c0a8-4038-aa6c-0f4e495ac81b,167,108524,16278.6,Quito,Carlos,45abd514-a368-4ce0-beba-79a4eabbd5fb,Equipo 2,Ciudad Celeste,3,Acqua,2,VILLA,ACTIVO
9e5180a5-cc47-4fd8-9abe-37ecbf099c03,102,63175,8212.75,Guayaquil,Carlos,93864114-2859-4966-ac3c-dfe1980ae8bd,Equipo 2,Parque Azul,5,Marinella,1,VILLA,ACTIVO
e7a77d9e-d7c0-41b6-8197-9cef6da544bf,99,21609,1728.72,Naranjito,Maria Jose,e35ae45f-0641-4577-b375-6d7d90aa8e9e,Equipo 3,Parque Azul,4,Marinella,1,VILLA,ACTIVO
948b0457-673c-4a8f-ae8b-08d7bd8be363,150,146904,7345.2,Quito,Maria Carmen,7dc382ca-76d3-439a-9c4d-bf2715e260b1,Equipo 1,Playa Arenas,5,Notte,2,VILLA,ACTIVO
fa69812b-b1e4-408a-8d86-55ccc5e3cc8b,59,156402,9384.12,Naranjito,Miguel Angel,22492c9f-1f48-4607-aa74-9c5420bebf42,Equipo 3,Ciudad Celeste,3,Notte,3,VILLA,ACTIVO
aa920b2f-1776-4f49-80ae-03f2c8c0d95c,30,109895,15385.3,Machala,Miguel Angel,42a4174d-4cf6-4092-be9b-dd6f1c09238f,Equipo 3,Parque Azul,4,Spiaggia,2,DEPARTAMENTO,ACTIVO
1c85822f-16ad-475f-a966-6037f65409ce,168,165856,13268.48,Naranjito,Carlos,5e53047a-4f8d-4b68-8528-4ed1be96f547,Equipo 3,Ciudad Celeste,3,Acqua,2,DEPARTAMENTO,ACTIVO
07ffc8f3-4fe5-47bc-ab20-e2b5e063430f,105,142423,17090.76,Guayaquil,Maria Fernanda,3d79b5ea-a005-4975-a3c1-f9146566f17e,Equipo 2,Ciudad Celeste,2,Ventto,1,DEPARTAMENTO,ACTIVO
6391ffc5-b61f-4708-b16d-fb70fa5726d5,112,102028,12243.36,Santo Domingo,Juan Carlos,df0a9739-53a6-4b4e-8d46-2b27179807bd,Equipo 2,Parque Azul,5,Spiaggia,3,VILLA,ACTIVO
40f350f8-7f3d-472e-8d96-58a0a03754ca,173,14858,742.9,Quito,Maria Carmen,4f383b54-cc99-4e81-af29-7206c2b206f5,Equipo 3,Ciudad Celeste,2,Acqua,2,DEPARTAMENTO,ACTIVO
645ebd27-6331-4aa4-8fdc-399fb4a60085,97,73878,4432.68,Santo Domingo,Miguel Angel,8a793458-62c5-422e-86ba-3d696a0bde3f,Equipo 3,Ciudad Celeste,4,Spiaggia,2,DEPARTAMENTO,ACTIVO
c282de18-8abd-4644-8ab2-61a44a86dad5,154,97938,7835.04,Cuenca,Juan Carlos,414c0028-739c-4fc8-bf8c-d30346e009ea,Equipo 3,Ciudad Celeste,0,Isola,1,DEPARTAMENTO,ACTIVO
959c4996-7445-4791-8815-351c05851d73,155,111280,15579.2,Quito,Miguel Angel,55bb6c01-ac9e-4982-a831-64d2421418b9,Equipo 2,Playa Arenas,5,Isola,2,DEPARTAMENTO,ACTIVO
3172e0e0-df4a-4775-a398-607e3b9f628a,137,86173,4308.65,Cuenca,Miguel Angel,75ed1a78-a8be-4b91-ba0d-27270f6cdff8,Equipo 3,Ciudad Celeste,1,Ventto,2,VILLA,ACTIVO
093c4964-a561-4462-8419-e37b4cea2a10,118,117449,17617.35,Machala,Carlos,1c0c6531-b571-4f8b-8e36-8a433f9b7081,Equipo 3,Parque Azul,2,Spiaggia,2,DEPARTAMENTO,ACTIVO
53c2a0f1-30eb-47a8-9a58-43db19e8ee11,87,159622,20750.86,Cuenca,Juan Carlos,b2dbd94c-4232-4762-99f7-badddaaf5dcf,Equipo 1,Ciudad Celeste,1,Isola,1,DEPARTAMENTO,ACTIVO
b77a5588-4175-46f9-b1ac-580e05b7736c,64,42260,2535.6,Naranjito,Maria Fernanda,ff9c1cbf-3e5a-4c1d-8881-724e12c4f18d,Equipo 2,Playa Arenas,4,Spiaggia,1,VILLA,ACTIVO
c1651b9d-524f-45b9-ac17-0dc711a260a6,49,23473,2582.03,Cuenca,Maria Fernanda,f4e20e7d-302a-4d8d-8bb6-556161d2f533,Equipo 2,Ciudad Celeste,0,Ventto,1,VILLA,ACTIVO
ff2eb5d3-fb19-44a0-a518-912615b64907,168,66703,10005.45,Naranjito,Juan Carlos,94f61b39-6026-4aa8-ad42-f3cf48594e62,Equipo 2,Ciudad Celeste,5,Spiaggia,2,DEPARTAMENTO,ACTIVO
b8e3f473-4e56-4420-ae9b-bdbe37223eea,166,36416,4369.92,Naranjito,Maria Fernanda,b37e15da-72a4-45d3-baa1-8c5e825b9a41,Equipo 2,Playa Arenas,4,Acqua,1,VILLA,ACTIVO
010d6bc8-f92e-4bbd-94bf-f48ebf7ca9aa,44,149253,13432.77,Santo Domingo,Juan Carlos,7e5370e4-dd37-43ed-9d97-440222267874,Equipo 2,Playa Arenas,2,Spiaggia,3,VILLA,ACTIVO
4192e7df-6b9e-4194-afb1-ac159a8f69ac,186,179123,21494.76,Santo Domingo,Juan Carlos,f316d835-8c63-4cf7-a869-0fa4897958c1,Equipo 3,Ciudad Celeste,3,Spiaggia,3,VILLA,ACTIVO
34d839ca-bb2f-4692-8563-0b6afbf32ba0,197,30100,2107,Naranjito,Maria Fernanda,c7014e96-6a61-4043-a5fb-43d7cd6427f8,Equipo 2,Ciudad Celeste,4,Spiaggia,2,DEPARTAMENTO,ACTIVO
92084a0f-aaa6-40d3-85d3-e898c79d0fa0,162,95339,14300.85,Machala,Carlos,542a356a-370e-4e30-8dae-526682624464,Equipo 2,Parque Azul,3,Spiaggia,2,DEPARTAMENTO,ACTIVO
ac42131f-a7fc-4057-b9f3-7e2366b2d856,137,241591,24159.1,Machala,Maria Jose,b53ded6a-4766-4e03-9596-026af88b8915,Equipo 2,Ciudad Celeste,4,Isola,1,VILLA,ACTIVO
d6c6ee35-62b7-4bae-976f-94ffb84193d9,172,59196,7103.52,Quito,Maria Carmen,b1c363e0-3ce6-445f-a5a9-c4337ce09c88,Equipo 2,Ciudad Celeste,3,Ventto,3,VILLA,ACTIVO
2011b986-ffad-4aef-b76b-2c81be7c85f6,118,78798,4727.88,Machala,Juan Carlos,4e2ebd9a-ec4c-4575-805b-064b155efe76,Equipo 2,Playa Arenas,2,Isola,2,DEPARTAMENTO,ACTIVO
329f1f08-988c-4b94-920a-8179b880a49b,92,91902,9190.2,Cuenca,Maria Fernanda,68dd9db5-3686-4669-bc5c-7d8391ace4f9,Equipo 3,Playa Arenas,2,Notte,2,DEPARTAMENTO,ACTIVO
b7f2ee18-2207-4c1c-8c2c-064215e7fa3c,33,73965,5177.55,Machala,Carlos,15c51a73-7789-496e-9504-bcea383bfdaf,Equipo 1,Ciudad Celeste,2,Ventto,1,DEPARTAMENTO,ACTIVO
46d52888-5ad4-446e-84a6-d7b10f6f73f1,52,134010,20101.5,Santo Domingo,Carlos,515798d9-7ea6-4664-abe3-88d16d3260be,Equipo 3,Playa Arenas,0,Acqua,2,VILLA,ACTIVO
16a2a09e-fd76-4902-a272-e08ea156ba30,165,84628,5077.68,Machala,Maria Jose,e50b7ea8-0a79-4469-9ffe-353516b4c028,Equipo 3,Ciudad Celeste,5,Isola,2,VILLA,ACTIVO
10528f93-5946-4fb7-a5fa-5ec0d328a821,109,139519,8371.14,Quito,Juan Carlos,a643786c-16e3-44b2-8dd4-b4a567019845,Equipo 1,Parque Azul,2,Spiaggia,2,VILLA,ACTIVO
105c851d-e7e2-4315-9927-f796c64dedfe,79,142406,14240.6,Guayaquil,Juan Carlos,655d3fd3-602f-4032-87ab-c7848c8c5db1,Equipo 1,Ciudad Celeste,1,Spiaggia,3,DEPARTAMENTO,ACTIVO
a76194a5-5f93-4bc7-aef7-8bb0ec5e28e9,200,159249,20702.37,Quito,Maria Fernanda,4fdb76ab-50c1-44de-912b-92e604f5904c,Equipo 3,Playa Arenas,4,Spiaggia,1,DEPARTAMENTO,ACTIVO
5e5c06f7-9b94-4ba5-b9cc-96d061e05e9d,152,57764,8664.6,Guayaquil,Miguel Angel,1255de1d-352f-4b20-acbb-0eca51e61943,Equipo 2,Parque Azul,0,Notte,2,VILLA,ACTIVO
08211d43-4c0b-4ad7-9ad3-db39adb06824,92,32390,3562.9,Guayaquil,Carlos,9f8a3b5c-36d3-490c-908a-f367fb963a4b,Equipo 2,Playa Arenas,2,Marinella,1,VILLA,ACTIVO
ff291617-ded2-445e-8d61-697428715605,138,92845,12069.85,Quito,Juan Carlos,66cda8db-c4cb-49d1-95d2-b1a9412f8c49,Equipo 2,Parque Azul,5,Isola,3,VILLA,ACTIVO
b36f4aa5-3dd9-494d-ae2f-469687fe7545,152,164733,19767.96,Guayaquil,Maria Jose,94b8cbca-8083-45cb-8563-f3473e8f5ffc,Equipo 2,Parque Azul,5,Ventto,1,VILLA,ACTIVO
b240b6f7-27c1-483e-a67b-23823e22c2e1,143,231696,20852.64,Quito,Miguel Angel,22e99888-de4a-45a1-b9c8-b57b7980ab17,Equipo 3,Ciudad Celeste,5,Isola,1,DEPARTAMENTO,ACTIVO
